Video ID,Video Title,Channel Name,Category,Category ID,Upload Date,Upload Time,Likes,Views,Comments,Duration (Seconds)
Vr_KxzJH4zM,Dua Lipa - IDGAF [Darius Remix] (Official Audio),Dua Lipa,Music,10,2018-07-11,15:40:26,8409,354831,617,407
VbuJ7UAfoIk,Dua Lipa - IDGAF [Anna Of The North Remix] (Official Audio),Dua Lipa,Music,10,2018-07-11,15:35:28,4669,137778,357,221
23IC95c28zc,Dua Lipa - IDGAF [Hazers Remix] (Official Audio),Dua Lipa,Music,10,2018-07-11,15:35:09,7767,470882,443,241
tdUshDbKb9Q,Dua Lipa - IDGAF [Acoustic] (Official Audio),Dua Lipa,Music,10,2018-07-04,08:34:42,17634,552768,626,212
9Mw-N1r2Jj0,Dua Lipa - IDGAF [feat. Saweetie] (Official Audio),Dua Lipa,Music,10,2018-07-04,08:29:57,6077,205744,189,239
7urBLbASeM4,Dua Lipa - IDGAF [B-Case Remix] (Official Audio),Dua Lipa,Music,10,2018-07-04,08:25:29,12952,362938,712,196
0Z1HmayTUF8,Dua Lipa - IDGAF [Diablo Remix feat. Rich Brian] (Official Audio),Dua Lipa,Music,10,2018-07-04,08:12:33,10475,280654,604,193
j03oLQHNXTU,Dua Lipa - IDGAF [Initial Talk Remix] (Official Audio),Dua Lipa,Music,10,2018-07-04,08:01:36,7563,352857,616,208
JKXmVZ38NkE,Dua Lipa Diaries 011 - Atlanta Show - June 2018,Dua Lipa,Music,10,2018-06-27,16:01:59,15786,586483,780,127
T57jIS_FhBE,Dua Lipa Diaries 010 - BBMAs Rehearsals - May 2018,Dua Lipa,Music,10,2018-06-07,14:34:40,19193,1053795,527,119
lKMsBc3Ss5Q,"Dua Lipa Diaries 009 - Kawaii Cafe, Japan - May 2018",Dua Lipa,Music,10,2018-06-04,11:07:23,19932,617127,804,73
7YUIeIu2T3I,Dua Lipa Diaries 008 - Korea - May  2018,Dua Lipa,Music,10,2018-06-04,11:07:00,14758,396281,591,148
EvIlLjphkog,Dua Lipa Diaries 007 - Meerkat Cafe - May 2018,Dua Lipa,Music,10,2018-05-23,14:35:12,22680,685377,908,74
ZlFzTcdo8gA,Dua Lipa Diaries 006 - Birmingham - April 2018,Dua Lipa,Music,10,2018-05-23,14:28:14,11426,430466,514,121
3YEHACrw30M,Dua Lipa - New Rules (Live at The Billboard Music Awards 2018),Dua Lipa,Music,10,2018-05-21,17:41:44,122507,4275502,3283,217
8p3GGsCNApU,Dua Lipa Diaries 005 -  Glasgow - April 2018,Dua Lipa,Music,10,2018-05-17,16:51:19,15958,521164,816,113
nDM6gsUhd1E,Dua Lipa Diaries 004 - Dublin - April 2018,Dua Lipa,Music,10,2018-05-01,15:06:50,23746,764479,1140,120
ZHrqh31WDYw,Dua Lipa Diaries 003 - BBC Radio 1 Live Lounge - February 2018,Dua Lipa,Music,10,2018-04-13,09:03:04,28355,916487,1035,149
VIVg-jhsQWU,Dua Lipa Diaries 002 - BRIT Awards - February 2018,Dua Lipa,Music,10,2018-04-10,17:30:55,45533,1780205,1342,87
WyKOH2Hgbck,Dua Lipa Diaries 001 - Melbourne - March 2018,Dua Lipa,Music,10,2018-04-04,13:08:55,46119,1628576,1359,87
tHtnxluMXMw,Dua Lipa - New Rules (Live at The BRIT Awards 2018),Dua Lipa,Music,10,2018-02-22,12:36:32,494015,32129532,12676,217
lJAZHt4mlIw,Dua Lipa - New Rules (Official Reaction Video),Dua Lipa,Music,10,2018-02-14,08:51:32,17869,413283,763,55
7v0wUsQayVw,Dua Lipa - IDGAF (Official Reaction Video),Dua Lipa,Music,10,2018-01-15,13:36:56,30357,595743,1313,60
Mgfe5tIwOj0,Dua Lipa - IDGAF (Official Music Video),Dua Lipa,Music,10,2018-01-12,12:00:07,5789085,844823660,132158,231
uWwQJAUOBoY,Dua Lipa captured on Google Pixel 2,Dua Lipa,Music,10,2018-01-05,12:59:09,28502,504304,1356,129
QIcQmIxYH7M,Dua Lipa - New Rules [Piano Acoustic] (Official Audio),Dua Lipa,Music,10,2017-12-14,13:56:32,59991,1396244,2280,210
AyWsHs5QdiY,Dua Lipa - New Rules (Official Lyric Video),Dua Lipa,Music,10,2017-12-07,15:00:05,143345,4966180,3599,211
kpAzEXMqP9c,dualipaVEVO Live Stream,dualipaVEVO,Music,10,2017-11-26,14:51:33,1,0,0,0
