Video ID,Video Title,Channel Name,Category,Category ID,Upload Date,Upload Time,Likes,Views,Comments,Duration (Seconds)
KeLF6XwAXCY,BAAP HU ME ES NOOB KA | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-10-19,10:45:01,363094,3122933,1215,55
oi3CO5st-Jw,CAR FOR SALE HACKER💀| CAR FOR SALE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-10-18,09:45:02,181512,2366757,664,49
czNiyCZjWe8,I LOST MY MOST EXPENSIVE CAR | CAR FOR SALE SIMULATOR,Total Gaming,Gaming,20,2023-10-18,04:15:02,44759,701842,2043,3036
DF3EWKZG0co,GOLDEN 6 SEASON 2 PLAYER VS AJJUBHAI AMITBHAI AND NITIN FF BEST CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-10-15,04:00:05,87846,1575512,4899,1636
hKQQa0PVxoU,INDIA'S NO.1 BIZON GUN PLAYER VS AJJUBHAI BEST CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-10-13,04:00:33,92567,1376778,6078,1245
C-jJ5lTRObI,ORION VS SONIA AND DIMITRI | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-10-12,04:00:04,320354,4082664,1225,54
DfKXtEuMhmw,END OF SONIA AND DIMITRI SOLO VS SQUAD GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-10-10,04:00:05,96863,1168290,4582,836
7zeMcebGWFI,AWM 1 VS 6 PRACTICE CUSTOM MOMENT | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-10-09,10:45:00,599358,6810688,3157,58
fI2fPu5yzWc,AJJUBHAI VS INDIA'S NO.9 AJJUBHAI BEST CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-10-08,04:00:31,142380,1994721,11683,792
vKBGMgcXVZE,INDIA'S NO.1 AWM PLAYER VS AJJUBHAI BEST CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-10-06,04:00:36,256707,3450257,22323,1778
wWXRK9gTl00,GUJARAT POLICE ARRESTED ME,Total Gaming,Gaming,20,2023-10-04,11:00:57,49247,612148,4474,2938
RzEXyKqX_5k,RAREST 6 JOKER BUNDLE PLAYERS VS AJJUBHAI AND AMITBHAI | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-10-01,04:00:14,88331,1285619,3725,1253
Uowx8WcslTM,AMITBHAI KA BADLA😊INDIA'S NO.1 M1887 PLAYER VS AJJUBHAI BEST CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-09-28,04:00:22,166338,1981100,11047,1082
WDmU3T4VJac,SELLING MY ALL SUPER CARS | CAR FOR SALE SIMULATOR,Total Gaming,Gaming,20,2023-09-26,04:00:30,66557,1308333,5933,2716
QYHQW_9o_hI,TRY TO BECOME NO.1 GRANDMASTER PLAYER | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-09-24,04:00:18,110663,1600319,3620,3169
abef_NuARYQ,NOOB LOBBY = GRANDMASTER LOBBY | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-09-21,09:30:00,1352354,14793788,3493,57
omJ8qb49PnE,INDIA'S NO.1 XM8 PLAYER VS AJJUBHAI BEST CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-09-19,04:00:19,127640,1730906,13305,1137
kEQeDmPm2Fs,AJJUBHAI VS 6 DANGER BLUE CRIMINAL 4 VS 6 BEST CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-09-17,04:00:22,92366,1388448,5054,2942
blRVbVozn_E,ORION IS KING ALL TIME BEST MOMENT | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-09-16,09:45:01,287979,2800846,1203,44
W7GoKc4OWZw,GRANDMASTER M249-X HACKER? YELLOW OP!! | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-09-14,04:00:12,295096,3166990,988,60
